index,Customer ID,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score
1339,1339,57,1,267053,5,1,5,11
1340,1340,314,1,81404.5,3,1,3,7
1341,1341,21,1,120190.2,5,1,4,10
1342,1342,502,1,120327,2,1,4,7
1343,1343,622,1,22348,1,1,1,3
1344,1344,526,2,102887.3,2,1,3,6
1345,1345,226,1,15453.9,4,1,1,6
1346,1346,257,1,336766.5,4,1,5,10
1347,1347,292,1,124940.8,4,1,4,9
1348,1348,390,1,23913.05,3,1,1,5
1349,1349,128,1,15214.25,5,1,1,7
1350,1350,134,1,250192.8,5,1,5,11
1351,1351,41,1,12908.8,5,1,1,7
1352,1352,320,2,135453.5,3,1,4,8
1353,1353,566,1,182130,2,1,4,7
1354,1354,220,1,76692,4,1,3,8
1355,1355,383,1,339824.5,3,1,5,9
1356,1356,534,1,306705,2,1,5,8
1357,1357,343,1,76150.4,3,1,3,7
1358,1358,168,1,42073.6,4,1,2,7
1359,1359,639,1,103523.4,1,1,3,5
1360,1360,488,1,236048,2,1,5,8
1361,1361,198,2,376668,4,1,5,10
1362,1362,168,1,10965,4,1,1,6
1363,1363,302,1,143782.4,3,1,4,8
1364,1364,296,1,43644,3,1,2,6
1365,1365,408,1,192607.2,3,1,5,9
1366,1366,209,1,86385.6,4,1,3,8
1367,1367,374,1,33717.8,3,1,2,6
1368,1368,306,1,159880,3,1,4,8
1369,1369,498,1,34143.65,2,1,2,5
1370,1370,40,1,255584.2,5,1,5,11
1371,1371,316,1,131204,3,1,4,8
1372,1372,722,1,18730.4,1,1,1,3
1373,1373,60,1,36016.8,5,1,2,8
1374,1374,14,1,181726.2,5,1,4,10
1375,1375,113,1,26000,5,1,1,7
1376,1376,333,1,264.1,3,1,1,5
1377,1377,645,1,138376.6,1,1,4,6
1378,1378,685,1,15975,1,1,1,3
1379,1379,508,1,40041.6,2,1,2,5
1380,1380,554,1,17949.6,2,1,1,4
1381,1381,491,1,48281.4,2,1,2,5
1382,1382,420,1,27140.55,3,1,1,5
1383,1383,715,1,137182,1,1,4,6
1384,1384,196,1,66236.4,4,1,3,8
1385,1385,631,1,172866.75,1,1,4,6
1386,1386,42,2,99430.4,5,1,3,9
1387,1387,201,1,9055.4,4,1,1,6
1388,1388,325,1,58821,3,1,2,6
1389,1389,364,1,220490,3,1,5,9
1390,1390,410,1,4054.5,3,1,1,5
1391,1391,76,1,25508.45,5,1,1,7
1392,1392,339,1,230403.6,3,1,5,9
1393,1393,428,1,15434.3,3,1,1,5
1394,1394,69,1,76432,5,1,3,9
1395,1395,352,1,373500,3,1,5,9
1396,1396,264,1,58065.3,4,1,2,7
1397,1397,493,1,200404.5,2,1,5,8
1398,1398,484,2,96694.4,2,1,3,6
1399,1399,3,1,104215.95,5,1,3,9
1400,1400,121,1,115034.4,5,1,4,10
1401,1401,457,1,159454.05,2,1,4,7
1402,1402,121,1,210427.2,5,1,5,11
1403,1403,134,1,182761.95,5,1,4,10
1404,1404,130,1,79212,5,1,3,9
1405,1405,459,1,355216.5,2,1,5,8
1406,1406,146,1,130077.2,5,1,4,10
1407,1407,679,1,132075.9,1,1,4,6
1408,1408,179,1,8438.4,4,1,1,6
1409,1409,23,1,54500.3,5,1,2,8
1410,1410,603,1,35484.8,1,1,2,4
1411,1411,211,1,6175.8,4,1,1,6
1412,1412,120,1,233980,5,1,5,11
1413,1413,725,1,262557.2,1,1,5,7
1414,1414,421,1,98708,3,1,3,7
1415,1415,288,1,67752.65,4,1,3,8
1416,1416,140,1,61922.9,5,1,2,8
1417,1417,529,1,210268,2,1,5,8
1418,1418,444,1,102792.6,2,1,3,6
1419,1419,688,1,45014.4,1,1,2,4
1420,1420,419,1,93586.7,3,1,3,7
1421,1421,334,1,223864.65,3,1,5,9
1422,1422,689,1,108072,1,1,3,5
1423,1423,238,1,103724,4,1,3,8
1424,1424,235,1,79924.65,4,1,3,8
1425,1425,82,1,136432,5,1,4,10
1426,1426,292,1,36038.25,4,1,2,7
1427,1427,417,1,28628.8,3,1,1,5
1428,1428,410,1,310512,3,1,5,9
1429,1429,566,1,272830,2,1,5,8
1430,1430,516,1,38335.5,2,1,2,5
1431,1431,693,1,29415.6,1,1,1,3
1432,1432,703,1,269914,1,1,5,7
1433,1433,514,1,19561.5,2,1,1,4
1434,1434,679,1,211820,1,1,5,7
1435,1435,16,1,60494.4,5,1,2,8
1436,1436,44,1,16017.6,5,1,1,7
1437,1437,48,1,97600.5,5,1,3,9
1438,1438,614,1,138529.6,1,1,4,6
1439,1439,18,1,168093,5,1,4,10
1440,1440,20,1,359460,5,1,5,11
1441,1441,574,1,206024.6,2,1,5,8
1442,1442,120,1,8420,5,1,1,7
1443,1443,633,1,137168,1,1,4,6
1444,1444,672,1,216543,1,1,5,7
1445,1445,375,1,74069.6,3,1,3,7
1446,1446,222,1,179616,4,1,4,9
1447,1447,704,1,77684.4,1,1,3,5
1448,1448,277,1,235036,4,1,5,10
1449,1449,501,1,27569.7,2,1,1,4
1450,1450,347,1,324859.5,3,1,5,9
1451,1451,443,1,15455.7,2,1,1,4
1452,1452,328,1,180657,3,1,4,8
1453,1453,375,1,24655.5,3,1,1,5
1454,1454,247,1,31801.25,4,1,1,6
1455,1455,57,1,74993.8,5,1,3,9
1456,1456,160,1,37690.2,4,1,2,7
1457,1457,138,1,75696,5,1,3,9
1458,1458,336,1,15443.2,3,1,1,5
1459,1459,535,1,200343.3,2,1,5,8
1460,1460,730,1,18518.4,1,1,1,3
1461,1461,153,1,89147.2,4,1,3,8
1462,1462,494,1,58985.5,2,1,2,5
1463,1463,57,1,51112.2,5,1,2,8
1464,1464,226,1,3832.3,4,1,1,6
1465,1465,616,1,115912,1,1,4,6
1466,1466,224,1,55143.7,4,1,2,7
1467,1467,0,1,102049.2,5,1,3,9
1468,1468,257,1,125907.3,4,1,4,9
1469,1469,561,1,17904,2,1,1,4
1470,1470,307,1,12113.1,3,1,1,5
1471,1471,359,1,76535.8,3,1,3,7
1472,1472,222,1,38989.5,4,1,2,7
1473,1473,352,1,56828.8,3,1,2,6
1474,1474,33,1,71208.2,5,1,3,9
1475,1475,257,1,178614,4,1,4,9
1476,1476,285,1,250950.4,4,1,5,10
1477,1477,704,1,32220.2,1,1,1,3
1478,1478,35,1,6171,5,1,1,7
1479,1479,453,1,20960,2,1,1,4
1480,1480,185,1,148165.8,4,1,4,9
1481,1481,102,1,253683.2,5,1,5,11
1482,1482,537,1,167871,2,1,4,7
1483,1483,704,1,177196.8,1,1,4,6
1484,1484,487,1,29835,2,1,1,4
1485,1485,140,1,17748,5,1,1,7
1486,1486,349,1,63268.8,3,1,2,6
1487,1487,675,1,123082.95,1,1,4,6
1488,1488,481,1,40764,2,1,2,5
1489,1489,24,2,80540,5,1,3,9
1490,1490,573,1,104764.2,2,1,3,6
1491,1491,445,1,134611.1,2,1,4,7
1492,1492,127,1,124213.05,5,1,4,10
1493,1493,11,1,17120,5,1,1,7
1494,1494,312,1,65484,3,1,3,7
1495,1495,634,1,12030.4,1,1,1,3
1496,1496,494,1,39576,2,1,2,5
1497,1497,36,1,147985.2,5,1,4,10
1498,1498,529,1,83685.6,2,1,3,6
1499,1499,73,1,380045,5,1,5,11
1500,1500,487,1,88210.8,2,1,3,6
1501,1501,135,1,16960,5,1,1,7
1502,1502,354,1,54603,3,1,2,6
1503,1503,311,1,123979.2,3,1,4,8
1504,1504,304,1,184080,3,1,5,9
1505,1505,67,1,129056,5,1,4,10
1506,1506,469,1,30517.8,2,1,1,4
1507,1507,350,1,152077.75,3,1,4,8
1508,1508,603,1,108240,1,1,3,5
1509,1509,569,1,29130.35,2,1,1,4
1510,1510,714,1,9015.5,1,1,1,3
1511,1511,710,1,18208,1,1,1,3
1512,1512,400,1,50673,3,1,2,6
1513,1513,469,1,63998.1,2,1,3,6
1514,1514,147,1,12614.4,4,1,1,6
1515,1515,413,1,89544,3,1,3,7
1516,1516,549,1,63767.8,2,1,2,5
1517,1517,578,1,221337,2,1,5,8
1518,1518,240,1,117993.8,4,1,4,9
1519,1519,425,1,94480.8,3,1,3,7
1520,1520,98,1,129708.8,5,1,4,10
1521,1521,71,1,177508.8,5,1,4,10
1522,1522,684,1,23856,1,1,1,3
1523,1523,552,1,56649.1,2,1,2,5
1524,1524,48,1,207242.5,5,1,5,11
1525,1525,218,1,38162,4,1,2,7
1526,1526,561,1,251605,2,1,5,8
1527,1527,396,1,111644.1,3,1,3,7
1528,1528,187,1,17250,4,1,1,6
1529,1529,9,1,129731.2,5,1,4,10
1530,1530,188,1,183557.5,4,1,5,10
1531,1531,458,1,116650.5,2,1,4,7
1532,1532,398,1,287004,3,1,5,9
1533,1533,213,1,70579.2,4,1,3,8
1534,1534,103,1,71307,5,1,3,9
1535,1535,644,1,309745,1,1,5,7
1536,1536,129,1,36987.3,5,1,2,8
1537,1537,704,1,20848.8,1,1,1,3
1538,1538,29,1,131653.1,5,1,4,10
1539,1539,206,1,128968.2,4,1,4,9
1540,1540,714,1,104555.1,1,1,3,5
1541,1541,38,1,23469.6,5,1,1,7
1542,1542,267,1,154464,4,1,4,9
1543,1543,581,1,36444.6,1,1,2,4
1544,1544,619,1,104504.75,1,1,3,5
1545,1545,326,1,233842.5,3,1,5,9
1546,1546,520,1,98570.1,2,1,3,6
1547,1547,656,1,179868.5,1,1,4,6
1548,1548,194,1,288632,4,1,5,10
1549,1549,172,1,87640.35,4,1,3,8
1550,1550,350,1,164648,3,1,4,8
1551,1551,366,1,42228,3,1,2,6
1552,1552,18,1,189107,5,1,5,11
1553,1553,683,1,64281.75,1,1,3,5
1554,1554,643,1,93597.8,1,1,3,5
1555,1555,716,1,195399,1,1,5,7
1556,1556,593,1,83296.6,1,1,3,5
1557,1557,343,1,28657.6,3,1,1,5
1558,1558,429,1,122479.2,3,1,4,8
1559,1559,370,1,71546.4,3,1,3,7
1560,1560,413,1,38977,3,1,2,6
1561,1561,236,1,62525,4,1,2,7
1562,1562,224,1,144540,4,1,4,9
1563,1563,577,1,121658.8,2,1,4,7
1564,1564,175,1,43547,4,1,2,7
1565,1565,209,1,24588.8,4,1,1,6
1566,1566,433,1,149100.6,2,1,4,7
1567,1567,112,1,126775.8,5,1,4,10
1568,1568,264,1,14177.6,4,1,1,6
1569,1569,444,1,300772,2,1,5,8
1570,1570,252,1,26889,4,1,1,6
1571,1571,598,1,22703,1,1,1,3
1572,1572,407,1,148505.6,3,1,4,8
1573,1573,74,1,128109.6,5,1,4,10
1574,1574,110,1,267065.75,5,1,5,11
1575,1575,15,1,32649.6,5,1,2,8
1576,1576,314,1,27298.4,3,1,1,5
1577,1577,59,1,49454,5,1,2,8
1578,1578,681,1,56313.6,1,1,2,4
1579,1579,147,1,64639.95,4,1,3,8
1580,1580,590,1,23737.95,1,1,1,3
1581,1581,601,1,166433.4,1,1,4,6
1582,1582,420,1,34958.1,3,1,2,6
1583,1583,655,1,59371.2,1,1,2,4
1584,1584,28,1,755.25,5,1,1,7
1585,1585,586,1,164115.45,1,1,4,6
1586,1586,706,1,119878.6,1,1,4,6
1587,1587,726,1,223100,1,1,5,7
1588,1588,446,1,232875,2,1,5,8
1589,1589,37,1,315064,5,1,5,11
1590,1590,418,1,42798.4,3,1,2,6
1591,1591,94,1,257918.4,5,1,5,11
1592,1592,387,1,97338.9,3,1,3,7
1593,1593,209,1,99263,4,1,3,8
1594,1594,85,1,115357.5,5,1,4,10
1595,1595,377,1,204336,3,1,5,9
1596,1596,341,1,32493.6,3,1,1,5
1597,1597,721,1,139545,1,1,4,6
1598,1598,534,1,259477.2,2,1,5,8
1599,1599,251,1,63757.8,4,1,2,7
1600,1600,326,1,138432,3,1,4,8
1601,1601,38,1,156926.7,5,1,4,10
1602,1602,110,1,96135,5,1,3,9
1603,1603,270,1,61995.6,4,1,2,7
1604,1604,285,1,42597,4,1,2,7
1605,1605,244,1,98953.6,4,1,3,8
1606,1606,131,1,136738.25,5,1,4,10
1607,1607,728,1,58028.65,1,1,2,4
1608,1608,318,1,257363,3,1,5,9
1609,1609,3,1,60908,5,1,2,8
1610,1610,139,1,2436,5,1,1,7
1611,1611,393,1,30788.8,3,1,1,5
1612,1612,483,1,32192.1,2,1,1,4
1613,1613,711,1,40223,1,1,2,4
1614,1614,589,1,59603.2,1,1,2,4
1615,1615,76,1,88485,5,1,3,9
1616,1616,436,2,302672,2,1,5,8
1617,1617,674,1,141240.3,1,1,4,6
1618,1618,212,1,273844,4,1,5,10
1619,1619,41,1,182763.6,5,1,4,10
1620,1620,459,1,130960.35,2,1,4,7
1621,1621,694,1,128282,1,1,4,6
1622,1622,371,1,292837.5,3,1,5,9
1623,1623,562,1,52073.6,2,1,2,5
1624,1624,350,1,123665,3,1,4,8
1625,1625,487,1,156325.2,2,1,4,7
1626,1626,505,1,45505.6,2,1,2,5
1627,1627,493,1,239376,2,1,5,8
1628,1628,681,1,71084,1,1,3,5
1629,1629,469,1,190404.25,2,1,5,8
1630,1630,682,1,89174.4,1,1,3,5
1631,1631,655,1,108927,1,1,3,5
1632,1632,67,1,104535,5,1,3,9
1633,1633,457,1,167598.75,2,1,4,7
1634,1634,86,1,187992,5,1,5,11
1635,1635,649,1,64824,1,1,3,5
1636,1636,354,1,17419.5,3,1,1,5
1637,1637,438,1,352051,2,1,5,8
1638,1638,505,1,2668,2,1,1,4
1639,1639,723,1,23987.2,1,1,1,3
1640,1640,538,1,25492.5,2,1,1,4
1641,1641,279,1,68412,4,1,3,8
1642,1642,253,1,100445.4,4,1,3,8
1643,1643,559,1,243252,2,1,5,8
1644,1644,398,1,43437,3,1,2,6
1645,1645,265,2,265155.2,4,1,5,10
1646,1646,485,1,50041.2,2,1,2,5
1647,1647,423,1,67554.5,3,1,3,7
1648,1648,242,1,23648.4,4,1,1,6
1649,1649,310,1,61199.1,3,1,2,6
1650,1650,489,1,57316,2,1,2,5
1651,1651,630,1,139644.3,1,1,4,6
1652,1652,18,1,173640,5,1,4,10
1653,1653,498,1,38767.2,2,1,2,5
1654,1654,13,1,112295.7,5,1,3,9
1655,1655,238,1,4561.95,4,1,1,6
1656,1656,489,1,157103.4,2,1,4,7
1657,1657,315,1,58600,3,1,2,6
1658,1658,344,1,57035.2,3,1,2,6
1659,1659,641,1,37840.8,1,1,2,4
1660,1660,174,1,40278.6,4,1,2,7
1661,1661,198,1,99910.8,4,1,3,8
1662,1662,83,1,122458.8,5,1,4,10
1663,1663,620,1,44816.4,1,1,2,4
1664,1664,180,1,26132,4,1,1,6
1665,1665,564,1,1898.05,2,1,1,4
1666,1666,343,1,259628,3,1,5,9
1667,1667,635,1,51362.1,1,1,2,4
1668,1668,711,1,12276.55,1,1,1,3
1669,1669,156,1,244614.4,4,1,5,10
1670,1670,483,1,84732,2,1,3,6
1671,1671,481,1,85584.8,2,1,3,6
1672,1672,185,1,236803.2,4,1,5,10
1673,1673,549,1,20235,2,1,1,4
1674,1674,4,1,10311.3,5,1,1,7
1675,1675,399,1,62302.5,3,1,2,6
1676,1676,715,1,55367.3,1,1,2,4
1677,1677,205,1,35876.75,4,1,2,7
1678,1678,149,1,63000,4,1,2,7
1679,1679,477,1,312964,2,1,5,8
1680,1680,400,1,69350.4,3,1,3,7
1681,1681,211,1,34764.15,4,1,2,7
1682,1682,678,1,118184,1,1,4,6
1683,1683,574,1,16134.8,2,1,1,4
1684,1684,721,1,31506.95,1,1,1,3
1685,1685,586,1,62910,1,1,2,4
1686,1686,230,1,173167.2,4,1,4,9
1687,1687,251,1,2305.2,4,1,1,6
1688,1688,77,1,231888,5,1,5,11
1689,1689,396,1,30457,3,1,1,5
1690,1690,298,1,327640.5,3,1,5,9
1691,1691,190,1,61502,4,1,2,7
1692,1692,259,1,239296.5,4,1,5,10
1693,1693,516,1,52785.85,2,1,2,5
1694,1694,699,1,46443.6,1,1,2,4
1695,1695,243,1,238900,4,1,5,10
1696,1696,169,1,22723,4,1,1,6
1697,1697,163,2,114059.3,4,1,4,9
1698,1698,487,1,108896,2,1,3,6
1699,1699,614,1,86488,1,1,3,5
1700,1700,616,1,95801.8,1,1,3,5
1701,1701,619,1,76312.8,1,1,3,5
1702,1702,229,1,129648.6,4,1,4,9
1703,1703,392,1,321113,3,1,5,9
1704,1704,175,1,145096,4,1,4,9
1705,1705,586,1,9523.2,1,1,1,3
1706,1706,256,1,108364.5,4,1,3,8
1707,1707,138,1,96476.4,5,1,3,9
1708,1708,359,1,3690.75,3,1,1,5
1709,1709,681,1,8465.45,1,1,1,3
1710,1710,628,1,94932,1,1,3,5
1711,1711,334,1,86230.8,3,1,3,7
1712,1712,547,1,30881,2,1,1,4
1713,1713,667,1,64024.3,1,1,3,5
1714,1714,18,1,61893,5,1,2,8
1715,1715,638,1,125687.85,1,1,4,6
1716,1716,333,1,4096.8,3,1,1,5
1717,1717,57,1,201533,5,1,5,11
1718,1718,105,1,60493.5,5,1,2,8
1719,1719,473,1,10401.6,2,1,1,4
1720,1720,343,1,138345,3,1,4,8
1721,1721,708,1,26652.6,1,1,1,3
1722,1722,206,1,40115.75,4,1,2,7
1723,1723,35,1,51055.2,5,1,2,8
1724,1724,253,1,69645.6,4,1,3,8
1725,1725,673,1,36146.4,1,1,2,4
1726,1726,283,1,122129.1,4,1,4,9
1727,1727,26,1,72156,5,1,3,9
1728,1728,246,1,33261.4,4,1,2,7
1729,1729,599,1,94601.6,1,1,3,5
1730,1730,88,1,372330,5,1,5,11
1731,1731,132,1,316504,5,1,5,11
1732,1732,15,1,238489.2,5,1,5,11
1733,1733,440,1,279183.6,2,1,5,8
1734,1734,627,1,290836,1,1,5,7
1735,1735,292,1,10908,4,1,1,6
1736,1736,456,1,21484.25,2,1,1,4
1737,1737,315,1,35658,3,1,2,6
1738,1738,181,1,64222.2,4,1,3,8
1739,1739,457,1,234707,2,1,5,8
1740,1740,366,1,65704.15,3,1,3,7
1741,1741,673,1,234651,1,1,5,7
1742,1742,729,1,192984,1,1,5,7
1743,1743,9,1,324670.25,5,1,5,11
1744,1744,108,1,65932,5,1,3,9
1745,1745,69,1,242564.5,5,1,5,11
1746,1746,469,1,32903,2,1,2,5
1747,1747,133,1,176947.05,5,1,4,10
1748,1748,280,1,9786.9,4,1,1,6
1749,1749,246,1,54250,4,1,2,7
1750,1750,335,1,205502.8,3,1,5,9
1751,1751,411,1,48125.3,3,1,2,6
1752,1752,262,2,283527,4,1,5,10
1753,1753,297,1,149940,3,1,4,8
1754,1754,519,1,23029.9,2,1,1,4
1755,1755,435,1,70016.4,2,1,3,6
1756,1756,386,1,14400.7,3,1,1,5
1757,1757,247,1,92454,4,1,3,8
1758,1758,38,1,151865.1,5,1,4,10
1759,1759,142,1,58701,5,1,2,8
1760,1760,106,1,86415.25,5,1,3,9
1761,1761,205,1,63353.9,4,1,2,7
1762,1762,444,1,2230.4,2,1,1,4
1763,1763,559,1,127513.6,2,1,4,7
1764,1764,639,1,124858.8,1,1,4,6
1765,1765,551,1,184654,2,1,5,8
1766,1766,329,1,19470.1,3,1,1,5
1767,1767,2,1,22576,5,1,1,7
1768,1768,532,1,112039.2,2,1,3,6
1769,1769,648,1,1508,1,1,1,3
1770,1770,660,1,20116.25,1,1,1,3
1771,1771,292,1,74399,4,1,3,8
1772,1772,382,1,121048.5,3,1,4,8
1773,1773,363,1,63299.5,3,1,2,6
1774,1774,9,1,160565.85,5,1,4,10
1775,1775,698,1,241892.8,1,1,5,7
1776,1776,697,1,1440.75,1,1,1,3
1777,1777,558,1,102394.8,2,1,3,6
1778,1778,657,1,70622,1,1,3,5
1779,1779,339,1,76156.8,3,1,3,7
1780,1780,30,1,292616,5,1,5,11
1781,1781,116,1,24264,5,1,1,7
1782,1782,387,1,132170,3,1,4,8
1783,1783,593,1,135936.9,1,1,4,6
1784,1784,55,1,102004,5,1,3,9
1785,1785,220,1,34803.25,4,1,2,7
1786,1786,307,1,157124,3,1,4,8
1787,1787,78,1,15713,5,1,1,7
1788,1788,647,1,110235.6,1,1,3,5
1789,1789,119,1,215733.4,5,1,5,11
1790,1790,119,1,76363,5,1,3,9
1791,1791,91,1,10947.15,5,1,1,7
1792,1792,285,1,166538.8,4,1,4,9
1793,1793,325,1,241162.25,3,1,5,9
1794,1794,709,1,162763.2,1,1,4,6
1795,1795,641,1,333738,1,1,5,7
1796,1796,452,1,14347.8,2,1,1,4
1797,1797,591,1,158094,1,1,4,6
1798,1798,648,1,12463,1,1,1,3
1799,1799,9,1,68898,5,1,3,9
1800,1800,388,1,56089.8,3,1,2,6
1801,1801,208,1,65793.6,4,1,3,8
1802,1802,698,1,66719.7,1,1,3,5
1803,1803,383,1,29727,3,1,1,5
1804,1804,597,1,54449.3,1,1,2,4
1805,1805,288,1,255316.5,4,1,5,10
1806,1806,438,1,118064,2,1,4,7
1807,1807,304,1,80574.9,3,1,3,7
1808,1808,58,1,213580.8,5,1,5,11
1809,1809,316,1,82995.3,3,1,3,7
1810,1810,119,1,21851.8,5,1,1,7
1811,1811,269,1,101663.1,4,1,3,8
1812,1812,494,1,10451.2,2,1,1,4
1813,1813,679,1,124013.7,1,1,4,6
1814,1814,39,1,44742.15,5,1,2,8
1815,1815,187,1,60736.8,4,1,2,7
1816,1816,589,1,44076.6,1,1,2,4
1817,1817,91,1,13624.8,5,1,1,7
1818,1818,459,1,65896.75,2,1,3,6
1819,1819,573,1,10270.8,2,1,1,4
1820,1820,1,1,284796,5,1,5,11
1821,1821,265,1,17300.05,4,1,1,6
1822,1822,29,1,60660,5,1,2,8
1823,1823,184,1,78759.75,4,1,3,8
1824,1824,668,1,25949.25,1,1,1,3
1825,1825,362,1,15700,3,1,1,5
1826,1826,232,1,2204.05,4,1,1,6
1827,1827,38,1,210344.25,5,1,5,11
1828,1828,690,1,6845.7,1,1,1,3
1829,1829,450,1,39461,2,1,2,5
1830,1830,426,1,89446.4,3,1,3,7
1831,1831,701,1,206766,1,1,5,7
1832,1832,549,2,96369,2,1,3,6
1833,1833,198,1,16219,4,1,1,6
1834,1834,449,1,244248,2,1,5,8
1835,1835,537,1,34473.6,2,1,2,5
1836,1836,345,1,35884.8,3,1,2,6
1837,1837,544,1,334107,2,1,5,8
1838,1838,332,1,122894,3,1,4,8
1839,1839,176,1,36931.2,4,1,2,7
1840,1840,641,1,147440,1,1,4,6
1841,1841,441,1,250709.75,2,1,5,8
1842,1842,323,1,3717.6,3,1,1,5
1843,1843,536,1,66475.2,2,1,3,6
1844,1844,398,1,170736,3,1,4,8
1845,1845,530,1,25795.8,2,1,1,4
1846,1846,246,2,403114.6,4,1,5,10
1847,1847,661,1,140706,1,1,4,6
1848,1848,132,1,373915,5,1,5,11
1849,1849,528,1,53622,2,1,2,5
1850,1850,209,1,116680,4,1,4,9
1851,1851,153,1,26540.15,4,1,1,6
1852,1852,220,1,33626,4,1,2,7
1853,1853,435,1,127176,2,1,4,7
1854,1854,179,1,134099.2,4,1,4,9
1855,1855,478,1,212948.2,2,1,5,8
1856,1856,615,1,54181.8,1,1,2,4
1857,1857,258,1,47150.35,4,1,2,7
1858,1858,97,1,270172.4,5,1,5,11
1859,1859,401,1,32588.1,3,1,1,5
1860,1860,438,1,218675.75,2,1,5,8
1861,1861,646,1,70653.6,1,1,3,5
1862,1862,8,1,13361.6,5,1,1,7
1863,1863,73,1,26313.6,5,1,1,7
1864,1864,472,1,23579.1,2,1,1,4
1865,1865,214,1,44583,4,1,2,7
1866,1866,483,1,67368.6,2,1,3,6
1867,1867,691,1,212187,1,1,5,7
1868,1868,84,1,22318.35,5,1,1,7
1869,1869,303,1,35422,3,1,2,6
1870,1870,268,1,276267.6,4,1,5,10
1871,1871,248,1,134391,4,1,4,9
1872,1872,430,2,311417.1,3,1,5,9
1873,1873,572,2,178885.95,2,1,4,7
1874,1874,496,1,129746,2,1,4,7
1875,1875,601,1,177229.25,1,1,4,6
1876,1876,659,1,116525,1,1,4,6
1877,1877,133,1,45096,5,1,2,8
1878,1878,627,1,61120,1,1,2,4
1879,1879,662,1,16248,1,1,1,3
1880,1880,85,1,131278.6,5,1,4,10
1881,1881,582,1,83082.25,1,1,3,5
1882,1882,475,1,116459.1,2,1,4,7
1883,1883,271,1,20651.1,4,1,1,6
1884,1884,96,1,113824,5,1,4,10
1885,1885,160,1,38836.95,4,1,2,7
1886,1886,38,1,161060.55,5,1,4,10
1887,1887,89,1,68527.3,5,1,3,9
1888,1888,588,1,146071.05,1,1,4,6
1889,1889,474,1,179074.8,2,1,4,7
1890,1890,165,1,15894.4,4,1,1,6
1891,1891,173,1,102193.8,4,1,3,8
1892,1892,38,1,65235.8,5,1,3,9
1893,1893,700,1,11869.3,1,1,1,3
1894,1894,479,1,154508,2,1,4,7
1895,1895,279,1,36481.15,4,1,2,7
1896,1896,623,1,110167.2,1,1,3,5
1897,1897,393,1,19193,3,1,1,5
1898,1898,478,1,64716.85,2,1,3,6
1899,1899,379,1,140661,3,1,4,8
1900,1900,146,1,128504.7,5,1,4,10
1901,1901,242,1,137878,4,1,4,9
1902,1902,640,1,95664,1,1,3,5
1903,1903,246,1,146680,4,1,4,9
1904,1904,37,1,243852.25,5,1,5,11
1905,1905,659,2,389687.15,1,1,5,7
1906,1906,725,1,193513.6,1,1,5,7
1907,1907,128,1,253750.5,5,1,5,11
1908,1908,472,1,191086.8,2,1,5,8
1909,1909,71,1,48445.75,5,1,2,8
1910,1910,404,1,16858.7,3,1,1,5
1911,1911,390,1,11080.8,3,1,1,5
1912,1912,543,1,51552,2,1,2,5
1913,1913,130,1,35925.6,5,1,2,8
1914,1914,193,2,244895.2,4,1,5,10
1915,1915,571,1,49260,2,1,2,5
1916,1916,680,1,27043.2,1,1,1,3
1917,1917,257,1,58144,4,1,2,7
1918,1918,585,1,70336,1,1,3,5
1919,1919,704,1,145272,1,1,4,6
1920,1920,38,1,16402.7,5,1,1,7
1921,1921,132,1,123892.6,5,1,4,10
1922,1922,582,1,4664,1,1,1,3
1923,1923,566,1,104512,2,1,3,6
1924,1924,20,1,123559.2,5,1,4,10
1925,1925,716,1,43326,1,1,2,4
1926,1926,359,1,295896,3,1,5,9
1927,1927,666,1,78713.4,1,1,3,5
1928,1928,229,1,16642.8,4,1,1,6
1929,1929,540,1,264762,2,1,5,8
1930,1930,378,1,41684.1,3,1,2,6
1931,1931,415,1,105198.25,3,1,3,7
1932,1932,91,1,271068.25,5,1,5,11
1933,1933,691,1,259436,1,1,5,7
1934,1934,427,1,50035,3,1,2,6
1935,1935,398,1,1238.4,3,1,1,5
1936,1936,205,1,48597,4,1,2,7
1937,1937,388,1,90766.8,3,1,3,7
1938,1938,473,1,61592.7,2,1,2,5
1939,1939,338,2,221427.2,3,1,5,9
1940,1940,498,1,95293.8,2,1,3,6
1941,1941,18,1,89915.55,5,1,3,9
1942,1942,164,1,161265.4,4,1,4,9
1943,1943,403,1,27890,3,1,1,5
1944,1944,118,1,92311.5,5,1,3,9
1945,1945,719,1,5259.2,1,1,1,3
1946,1946,398,1,341534.5,3,1,5,9
1947,1947,461,1,114974.4,2,1,4,7
1948,1948,246,1,20485.8,4,1,1,6
1949,1949,644,1,293845,1,1,5,7
1950,1950,682,1,26874.45,1,1,1,3
1951,1951,249,1,206470.4,4,1,5,10
1952,1952,420,1,34569,3,1,2,6
1953,1953,32,1,248260,5,1,5,11
1954,1954,566,1,269.45,2,1,1,4
1955,1955,260,1,108756,4,1,3,8
1956,1956,298,1,84082,3,1,3,7
1957,1957,18,1,42292.8,5,1,2,8
1958,1958,408,1,9236.1,3,1,1,5
1959,1959,629,1,10814.4,1,1,1,3
1960,1960,439,1,126935.2,2,1,4,7
1961,1961,644,1,348650,1,1,5,7
1962,1962,61,1,96224,5,1,3,9
1963,1963,288,1,195946.05,4,1,5,10
1964,1964,343,1,7379.6,3,1,1,5
